Data_venda;Canal;ProductKey;Cod_Produto;Desc_Produto;Classe_Produto;Custo_Unit;Preco_Unit;Qtd_Venda;Qtd_Devolução;Valor_Devolução;Qtd_Desconto;Valor_Desconto;Custo_Total;Vendas_Total
07/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;4;R$ 19,19;R$ 440,28;R$ 844,36
07/01/15;Revendedor;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;26;0;R$ 0,00;3;R$ 43,18;R$ 1.271,92;R$ 2.451,52
07/01/15;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;8;0;R$ 0,00;3;R$ 57,57;R$ 391,36;R$ 710,03
07/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;13;0;R$ 0,00;4;R$ 57,57;R$ 635,96;R$ 1.189,78
07/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;8;0;R$ 0,00;0;R$ 0,00;R$ 391,36;R$ 767,60
08/01/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;1;R$ 12,99;0;R$ 0,00;R$ 52,96;R$ 116,91
08/01/15;Revendedor;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;6;R$ 6,47;R$ 198,00;R$ 381,79
08/01/15;Online;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;13;0;R$ 0,00;0;R$ 0,00;R$ 143,00;R$ 280,41
08/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;4;R$ 4,31;R$ 99,00;R$ 189,82
08/01/15;Online;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
08/01/15;Revendedor;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;0;R$ 0,00;R$ 198,00;R$ 388,26
08/01/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;0;R$ 0,00;R$ 88,00;R$ 194,13
08/01/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 12,00;R$ 275,22;R$ 527,91
08/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;2;R$ 6,00;R$ 275,22;R$ 533,91
08/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;8;0;R$ 0,00;0;R$ 0,00;R$ 244,64;R$ 479,92
08/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;3;R$ 9,00;R$ 275,22;R$ 530,91
08/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
08/01/15;Catálogo;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
08/01/15;Revendedor;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;27;1;R$ 77,68;7;R$ 27,19;R$ 928,72;R$ 2.070,17
08/01/15;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;26;0;R$ 0,00;1;R$ 11,65;R$ 928,72;R$ 2.008,03
08/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;0;R$ 0,00;R$ 321,48;R$ 699,12
08/01/15;Revendedor;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;13;0;R$ 0,00;3;R$ 43,18;R$ 635,96;R$ 1.204,17
09/01/15;Revendedor;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;13;0;R$ 0,00;2;R$ 3,90;R$ 86,06;R$ 164,97
09/01/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;13;0;R$ 0,00;2;R$ 4,36;R$ 96,20;R$ 184,40
09/01/15;Catálogo;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;1;R$ 21,57;7;R$ 7,55;R$ 187,00;R$ 380,71
09/01/15;Catálogo;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
09/01/15;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;8;0;R$ 0,00;1;R$ 4,31;R$ 88,00;R$ 168,25
09/01/15;Catálogo;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
09/01/15;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;2;R$ 2,16;R$ 99,00;R$ 191,97
09/01/15;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;13;0;R$ 0,00;0;R$ 0,00;R$ 397,54;R$ 779,87
09/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;3;R$ 9,00;R$ 275,22;R$ 530,91
09/01/15;Revendedor;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;26;0;R$ 0,00;2;R$ 18,00;R$ 795,08;R$ 1.541,74
09/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;2;R$ 6,00;R$ 275,22;R$ 533,91
09/01/15;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;13;0;R$ 0,00;0;R$ 0,00;R$ 397,54;R$ 779,87
09/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;3;R$ 9,00;R$ 275,22;R$ 530,91
09/01/15;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;2;R$ 7,77;R$ 321,48;R$ 691,35
09/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;3;R$ 14,39;R$ 440,28;R$ 849,16
09/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;13;0;R$ 0,00;0;R$ 0,00;R$ 635,96;R$ 1.247,35
09/01/15;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;13;0;R$ 0,00;4;R$ 57,57;R$ 635,96;R$ 1.189,78
09/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;3;R$ 14,39;R$ 440,28;R$ 849,16
10/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;1;R$ 12,99;2;R$ 1,30;R$ 52,96;R$ 115,61
10/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;3;R$ 1,95;R$ 59,58;R$ 114,96
10/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;3;R$ 1,95;R$ 59,58;R$ 114,96
10/01/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
10/01/15;Online;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;39;0;R$ 0,00;4;R$ 8,71;R$ 288,60;R$ 557,57
10/01/15;Revendedor;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;13;0;R$ 0,00;1;R$ 2,18;R$ 96,20;R$ 186,58
10/01/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;4;R$ 2,90;R$ 66,60;R$ 127,78
10/01/15;Revendedor;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;8;0;R$ 0,00;1;R$ 4,31;R$ 88,00;R$ 168,25
10/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;8;0;R$ 0,00;4;R$ 17,26;R$ 88,00;R$ 155,30
10/01/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;0;R$ 0,00;R$ 99,00;R$ 194,13
10/01/15;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;4;R$ 4,31;R$ 99,00;R$ 189,82
10/01/15;Revendedor;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;8;0;R$ 0,00;4;R$ 17,26;R$ 88,00;R$ 155,30
10/01/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;13;0;R$ 0,00;3;R$ 9,71;R$ 143,00;R$ 270,70
10/01/15;Revendedor;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;8;0;R$ 0,00;4;R$ 47,99;R$ 244,64;R$ 431,93
10/01/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 3,00;R$ 275,22;R$ 536,91
10/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;0;R$ 0,00;R$ 275,22;R$ 539,91
10/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;13;0;R$ 0,00;2;R$ 18,00;R$ 397,54;R$ 761,87
10/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 12,00;R$ 275,22;R$ 527,91
10/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;13;0;R$ 0,00;4;R$ 35,99;R$ 397,54;R$ 743,88
10/01/15;Online;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;8;0;R$ 0,00;4;R$ 62,14;R$ 285,76;R$ 559,30
10/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
10/01/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;8;1;R$ 77,68;0;R$ 0,00;R$ 250,04;R$ 621,44
10/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;13;1;R$ 77,68;4;R$ 46,61;R$ 428,64;R$ 963,23
10/01/15;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;1;R$ 11,65;R$ 464,36;R$ 998,19
10/01/15;Revendedor;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;8;0;R$ 0,00;3;R$ 46,61;R$ 285,76;R$ 574,83
10/01/15;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
10/01/15;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;4;R$ 19,19;R$ 440,28;R$ 844,36
10/01/15;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;13;0;R$ 0,00;4;R$ 57,57;R$ 635,96;R$ 1.189,78
11/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;8;0;R$ 0,00;0;R$ 0,00;R$ 52,96;R$ 103,92
11/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;1;R$ 0,65;R$ 59,58;R$ 116,26
11/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;1;R$ 0,65;R$ 59,58;R$ 116,26
11/01/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;8;0;R$ 0,00;2;R$ 5,20;R$ 52,96;R$ 98,72
11/01/15;Loja;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;3;R$ 1,95;R$ 59,58;R$ 114,96
11/01/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;0;R$ 0,00;R$ 66,60;R$ 130,68
11/01/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;13;0;R$ 0,00;1;R$ 2,18;R$ 96,20;R$ 186,58
11/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;0;R$ 0,00;R$ 99,00;R$ 194,13
11/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;1;R$ 1,08;R$ 99,00;R$ 193,05
11/01/15;Online;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;26;0;R$ 0,00;5;R$ 16,18;R$ 286,00;R$ 544,64
11/01/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;3;R$ 3,24;R$ 88,00;R$ 190,89
11/01/15;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;8;0;R$ 0,00;1;R$ 4,31;R$ 88,00;R$ 168,25
11/01/15;Revendedor;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;4;R$ 4,31;R$ 99,00;R$ 189,82
11/01/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
11/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;8;0;R$ 0,00;1;R$ 12,00;R$ 244,64;R$ 467,92
11/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;8;0;R$ 0,00;1;R$ 12,00;R$ 244,64;R$ 467,92
11/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 12,00;R$ 275,22;R$ 527,91
11/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;1;R$ 59,99;3;R$ 9,00;R$ 244,64;R$ 530,91
11/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;2;R$ 7,77;R$ 321,48;R$ 691,35
11/01/15;Catálogo;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;27;0;R$ 0,00;7;R$ 27,19;R$ 964,44;R$ 2.070,17
11/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;2;R$ 23,30;R$ 464,36;R$ 986,54
11/01/15;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;3;R$ 34,96;R$ 464,36;R$ 974,88
11/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;1;R$ 11,65;R$ 464,36;R$ 998,19
11/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 3,88;R$ 321,48;R$ 695,24
11/01/15;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 3,88;R$ 321,48;R$ 695,24
11/01/15;Revendedor;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;9;0;R$ 0,00;2;R$ 9,60;R$ 440,28;R$ 853,96
12/01/15;Revendedor;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;26;0;R$ 0,00;3;R$ 5,85;R$ 172,12;R$ 331,89
12/01/15;Revendedor;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;8;0;R$ 0,00;3;R$ 8,71;R$ 59,20;R$ 107,45
12/01/15;Online;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;8;1;R$ 14,52;0;R$ 0,00;R$ 51,80;R$ 116,16
12/01/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;13;0;R$ 0,00;1;R$ 2,18;R$ 96,20;R$ 186,58
12/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;1;R$ 1,08;R$ 99,00;R$ 193,05
12/01/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;2;R$ 2,16;R$ 88,00;R$ 191,97
12/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;0;R$ 0,00;R$ 275,22;R$ 539,91
12/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;0;R$ 0,00;R$ 275,22;R$ 539,91
12/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;1;R$ 77,68;0;R$ 0,00;R$ 285,76;R$ 699,12
12/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
12/01/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;0;R$ 0,00;R$ 321,48;R$ 699,12
12/01/15;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
12/01/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;3;R$ 34,96;R$ 464,36;R$ 974,88
12/01/15;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;13;1;R$ 77,68;2;R$ 23,30;R$ 428,64;R$ 986,54
12/01/15;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;1;R$ 11,65;R$ 464,36;R$ 998,19
12/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;4;R$ 15,54;R$ 321,48;R$ 683,58
12/01/15;Revendedor;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;24;1;R$ 77,68;4;R$ 62,14;R$ 821,56;R$ 1.802,18
12/01/15;Loja;15;101015;Produto 4GB  MP3 Player E401 White;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;3;R$ 11,65;R$ 321,48;R$ 687,47
12/01/15;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;13;0;R$ 0,00;0;R$ 0,00;R$ 635,96;R$ 1.247,35
13/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;1;R$ 12,99;4;R$ 2,60;R$ 52,96;R$ 114,31
13/01/15;Revendedor;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;8;1;R$ 12,99;4;R$ 10,39;R$ 46,34;R$ 93,53
13/01/15;Online;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
13/01/15;Catálogo;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;3;R$ 1,95;R$ 59,58;R$ 114,96
13/01/15;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;4;R$ 2,90;R$ 66,60;R$ 127,78
13/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;2;R$ 2,16;R$ 99,00;R$ 191,97
13/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;3;R$ 3,24;R$ 88,00;R$ 190,89
13/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;18;1;R$ 21,57;5;R$ 5,39;R$ 187,00;R$ 382,87
13/01/15;Catálogo;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;1;R$ 1,08;R$ 99,00;R$ 193,05
13/01/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;1;R$ 1,08;R$ 99,00;R$ 193,05
13/01/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
13/01/15;Catálogo;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
13/01/15;Revendedor;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;18;0;R$ 0,00;2;R$ 2,16;R$ 198,00;R$ 386,10
13/01/15;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;4;R$ 12,00;R$ 275,22;R$ 527,91
13/01/15;Revendedor;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;8;1;R$ 59,99;0;R$ 0,00;R$ 214,06;R$ 479,92
13/01/15;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;3;R$ 9,00;R$ 275,22;R$ 530,91
13/01/15;Catálogo;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;2;R$ 6,00;R$ 275,22;R$ 533,91
13/01/15;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;9;0;R$ 0,00;1;R$ 3,00;R$ 275,22;R$ 536,91
13/01/15;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;0;R$ 0,00;R$ 464,36;R$ 1.009,84
13/01/15;Catálogo;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 3,88;R$ 321,48;R$ 695,24
13/01/15;Revendedor;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;0;R$ 0,00;R$ 464,36;R$ 1.009,84
13/01/15;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;26;0;R$ 0,00;8;R$ 93,22;R$ 928,72;R$ 1.926,46
13/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;1;R$ 3,88;R$ 321,48;R$ 695,24
13/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;9;0;R$ 0,00;2;R$ 7,77;R$ 321,48;R$ 691,35
13/01/15;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;13;0;R$ 0,00;0;R$ 0,00;R$ 464,36;R$ 1.009,84
13/01/15;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;8;1;R$ 77,68;2;R$ 31,07;R$ 250,04;R$ 590,37
14/01/15;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;2;R$ 1,30;R$ 59,58;R$ 115,61
14/01/15;Revendedor;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;9;0;R$ 0,00;0;R$ 0,00;R$ 59,58;R$ 116,91
14/01/15;Online;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;27;0;R$ 0,00;4;R$ 2,60;R$ 178,74;R$ 348,13
14/01/15;Catálogo;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;18;0;R$ 0,00;6;R$ 3,90;R$ 119,16;R$ 229,92
14/01/15;Revendedor;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;9;0;R$ 0,00;3;R$ 2,18;R$ 66,60;R$ 128,50
14/01/15;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;9;0;R$ 0,00;3;R$ 3,24;R$ 99,00;R$ 190,89
14/01/15;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;9;1;R$ 21,57;3;R$ 3,24;R$ 88,00;R$ 190,89
14/01/15;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;13;0;R$ 0,00;2;R$ 8,63;R$ 143,00;R$ 271,78
